28.485292,57.196346,205.99333
29.591412,56.936146,201.35172
29.887081,56.968693,206.03163
29.781818,56.880966,211.18881
29.339348,57.336964,211.26541
28.998138,57.232296,207.86354
28.915026,56.655777,206.46791
28.47543,57.387135,210.25055
28.22695,57.471428,195.58875
30.012632,57.351402,199.24959
29.307047,56.950573,212.03111
30.34719,57.245464,208.30365
29.11144,56.91922,207.00722
28.166988,56.85152,202.5429
29.798155,56.636177,205.76317
28.725662,57.10226,204.55487
29.68352,57.10076,208.13602
29.683088,57.15936,205.51678
28.726889,57.31994,196.10849
29.03044,57.03078,207.86208
29.461008,57.01013,203.54301
30.05271,56.99078,212.03944
29.525148,57.023647,199.69414
29.59601,57.661297,198.44936
28.96132,57.603573,204.88908
28.275537,57.467125,199.87155
30.22455,57.27974,198.80289
28.255983,57.23277,205.30931
29.429152,57.0983,204.81445
29.666096,57.15565,205.30946
30.099573,57.42291,201.55746
29.657711,56.911297,205.54694
29.859982,57.19166,204.22005
28.7227,57.592342,199.40498
29.748676,57.018024,205.24223
29.901617,57.330605,211.86961
29.664154,57.802864,198.11826
28.713741,56.84802,195.58112
28.708548,57.016083,208.7028
29.71546,57.309357,201.08914
28.238417,56.95466,204.46385
28.656658,56.918736,213.5985
28.765045,57.15177,213.26108
29.331072,57.110386,198.90392
29.109625,57.175682,211.25084
29.7981,57.20449,201.86575
29.95721,57.483536,204.3932
28.7366,57.43141,202.48015
30.106314,57.061596,206.8543
28.252531,57.517838,206.53941
29.522009,57.588745,203.63254
29.9853,56.820526,200.87764
29.913807,57.50285,209.20656
29.912413,57.02529,203.0817
28.84151,56.771908,207.29448
29.85579,56.926743,197.39023
28.578064,56.933792,204.07431
30.278488,57.015396,210.92154
29.64961,57.499527,204.05284
29.375368,56.91015,198.48882
30.016325,57.307816,214.08115
30.420732,57.007915,207.92563
29.140013,57.253017,205.40402
29.634554,57.00047,207.40366
30.04168,56.864975,205.5582
28.803572,57.39641,214.28181
29.979513,57.236202,206.08112
30.375456,57.352493,203.9967
29.603214,57.52964,209.96794
29.890638,57.42692,205.37262
29.511726,57.089764,209.50034
30.106527,57.087147,205.64482
29.600708,57.173817,201.8544
28.479624,56.929302,206.01382
28.143532,57.46145,200.44214
29.479538,57.49467,204.79741
29.568825,57.122326,195.16599
29.82299,57.207195,203.62808
29.386757,57.96516,201.12856
29.784,56.85985,213.06721
30.031273,56.988346,207.21033
29.49204,57.037243,206.93208
29.704193,57.639305,214.11029
29.981,57.24822,203.43462
28.677685,56.96046,205.78706
29.427914,56.882454,204.00856
29.48833,56.79788,204.4285
29.09703,57.468613,201.24594
28.74213,56.92996,201.1249
30.225683,56.951103,214.80463
29.431816,57.231724,199.6103
29.828293,57.412315,198.33762
29.754997,57.306988,205.29727
29.788887,57.613094,199.4565
28.698984,56.787273,197.83789
29.29095,56.995457,209.24315
29.967222,57.131447,205.30194
28.153044,57.405773,211.4395
30.067558,57.345154,212.90999
29.68253,57.70245,204.82352
29.816784,57.5329,208.77037
29.581738,57.558796,200.52933
29.619167,57.01679,210.23889
29.859604,57.389847,203.07271
29.16872,56.88367,206.77864
28.735958,57.064503,201.36528
29.575336,57.04306,202.62634
30.408155,56.86309,206.4397
29.627901,57.159344,209.1248
28.23821,56.783043,216.13542
29.000633,56.74202,205.74837
29.8282,56.551777,207.52672
30.398802,57.12186,201.13432
29.922318,56.750584,202.28583
29.693375,57.0511,204.02527
28.710115,57.212288,203.32837
29.799553,57.258247,204.82617
28.434973,57.081604,202.22151
28.801989,56.795307,210.28134
29.521942,57.078117,209.07889
29.27142,57.173954,207.98766
29.903238,57.188847,202.60747
29.733461,57.00428,203.50858
28.605417,57.608063,203.62735
30.160887,56.749943,208.58617
29.41467,57.22248,212.72446
29.776518,57.054203,200.11668
29.958036,57.02855,204.81378
29.73412,57.21425,207.83092
29.741028,56.84332,201.26428
28.0324,56.906548,198.98372
28.692402,57.042282,214.28978
29.881273,56.689007,202.70352
28.412529,57.122547,207.9706
29.864046,57.090145,200.84299
29.830004,57.214603,197.65413
29.778408,56.988346,201.828
29.19579,57.570213,206.87094
30.07624,56.988766,205.12756
28.564411,57.052204,205.1915
29.655952,57.14105,202.3576
29.937586,57.034657,201.41534
29.84636,57.098606,211.28699
29.38985,57.38464,205.23097
29.048645,57.29826,201.8291
28.979567,56.873417,206.56609
28.539974,57.537815,211.60718
28.291492,57.35013,198.16452
30.02667,57.840786,203.74338
29.371592,56.79962,213.037
30.411732,57.463104,209.30954
29.161943,56.985184,200.97278
28.166988,57.00542,203.18356
29.862698,56.609917,205.14346
28.790207,57.13516,205.56076
29.697557,57.690594,212.96379
29.747631,57.40665,205.61496
28.726889,57.307384,196.74916
29.09498,57.1952,208.53398
29.525553,57.032104,203.54523
30.066748,57.53766,216.86722
29.58969,57.252213,204.78772
29.660551,57.510345,198.78555
29.025862,57.45262,207.4091
28.340078,57.316174,200.20775
30.238588,57.660603,203.29668
28.306486,57.280445,199.27487
29.44319,57.422165,212.21579
29.666096,57.355186,203.37657
30.164114,57.07629,202.56335
29.657711,57.083485,203.61404
29.910484,57.257626,199.60376
28.787241,57.845573,202.31474
29.762714,57.34189,210.70209
29.966158,57.495026,212.8755
29.728695,57.633625,198.45445
28.778282,56.894657,199.16057
28.708548,57.411285,206.76991
29.729498,57.662872,207.81592
28.302961,56.97663,205.46974
28.721199,57.05849,213.69667
28.82959,57.36941,213.59727
29.381575,56.991608,195.44304
29.123663,57.130955,219.56908
29.812138,57.558006,205.68985
30.021751,57.332584,207.97266
28.801142,57.659977,206.66602
30.170855,57.279236,207.86018
28.26657,57.94264,209.0719
29.536047,58.05774,207.79062
29.9853,56.797047,201.51831
29.978352,57.362823,210.21245
29.976955,57.28351,204.694
28.906052,57.000473,207.39265
29.920334,57.155308,200.29999
28.592102,57.48067,210.56793
30.34303,57.262688,211.59344
29.714151,57.717167,205.05873
29.439913,56.93212,201.16055
30.016325,57.480003,212.14825
30.43477,57.47691,213.35982
29.140013,57.417843,203.47113
29.648592,57.33526,216.31912
30.106222,56.9166,205.65637
28.854076,57.462376,208.24738
29.993551,56.995808,209.90521
30.425962,57.418457,197.96227
29.667759,57.37869,214.4643
29.955181,57.305622,206.37851
29.57627,57.34798,211.42313
30.171068,57.329453,205.743
29.66525,57.063442,201.63362
28.493662,57.31115,209.93388
28.15757,57.669388,207.50949
29.544083,57.34372,205.1336
29.633366,57.339966,196.49347
29.887535,57.34695,203.72626
29.451298,57.81421,201.46475
29.848545,56.80394,214.0731
30.045311,57.535225,212.0381
29.556585,57.27955,207.93797
29.768738,57.488354,216.06415
29.995039,57.572083,206.351
28.742228,57.207752,206.79295
29.47842,56.959343,197.97412
29.502369,57.104897,209.99188
29.161575,57.11463,200.62624
28.806675,57.1476,204.03465
30.290228,57.204334,214.9028
29.445854,57.29296,205.38605
29.892838,57.065697,201.91707
29.819538,57.524628,206.30316
29.788887,57.725483,197.5236
28.713022,56.940136,201.75795
29.355495,57.135212,208.02621
30.031767,57.282127,206.30783
28.217587,57.284473,213.95952
30.1321,57.194202,213.91588
29.747074,57.5515,205.15971
29.881325,57.363663,209.77626
29.646282,57.407845,204.10878
29.669674,56.89801,206.77802
29.873642,57.337757,207.90048
29.233261,56.91657,210.02411
28.786465,57.11218,197.9044
29.639881,57.285366,203.63223
30.4727,57.08073,207.1116
29.64194,57.523785,214.94386
28.252249,57.131573,218.74037
29.051136,56.612316,202.28749
29.878706,56.61774,201.49228
30.463345,57.369152,202.14021
29.98686,56.997875,205.5313
29.757915,57.26874,205.03116
28.724154,56.96453,208.76256
29.813591,57.72724,210.6501
28.499517,57.334835,204.1443
28.852491,56.86127,205.66505
29.586483,57.295757,210.08478
29.33596,57.391594,208.08583
29.96778,57.037895,206.18692
29.798002,57.22192,206.18031
28.619455,57.699203,209.37202
30.21139,56.815907,202.55173
29.479214,57.112106,211.8924
29.841059,57.218624,204.54057
29.972075,57.48828,209.64156
29.79866,57.43189,208.8368
29.805573,57.06096,204.84373
28.082907,56.954224,195.52284
28.70644,57.632114,219.11755
29.895311,57.191692,206.62358
28.412529,57.430603,206.0377
29.928587,57.307785,201.84888
29.844042,57.50116,204.72148
29.792446,57.44808,209.22934
29.260334,57.79878,207.88602
30.07624,56.965286,203.19467
27.94079,57.569565,206.47766
